,Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name,ERC20 most sent token type,ERC20_most_rec_token_type
6988,4056,0xbb282d39f7401770ba04f983913aa6577edf6c08,0,264.4,3699.91,43343.02,10,11,0,1,1,76.727,1.003.028,917.457,999.605,1.077.711,1.008.433,0.0,0.0,0.0,21,1.008.432.923,1.009.202.331,0.0,7.694.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6989,4057,0xbb2bac96792b3070164cfa761cd5f9b1614ee42a,0,11496.42,8070.52,810843.03,60,15,0,13,25,13.088,50.999.106,8.563.457.000.000.000,0.0,15.337,2.130.535,0.0,0.0,0.0,75,1.278.321,1.284.518.618,0.0,619.761.824,116.0,9.432.867.741,242.051.695,0.0,3.0,41.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,20.180.614,1.014.286.854,0.0,9000.0,1.052.398.674,0.0,0.0,0.0,15.0,54.0,Centra,KickCoin
6990,4058,0xbb342ad2fcc3c5e05166e46c78585fa194d7ff55,0,22733.98,7621.36,637071.88,24,12,0,8,11,52.024,2.136,928.937,0.0,5.1,509.054,0.0,0.0,0.0,36,1.221.728.466,11.147.244,0.0,-1.070.040.661,15.0,2.914.560.296,1.100.027.179,0.0,2.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.297.878.769,242.880.025,27.179,1090.0,366.675.726,0.0,0.0,0.0,2.0,10.0,REX - Real Estate tokens,Delta
6991,4059,0xbb35c4385370ab1401b91edf9a98bfdecc23ae9d,0,157.89,0.0,315.78,2,1,0,1,2,101.0,101.0,101.0,0.2,100.799.016,50.499.508,0.0,0.0,0.0,3,1.009.990.158,101.0,0.0,984.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6992,4060,0xbb3601e297527ec045e13644200e795096202f05,0,701.45,1299.55,124142.98,51,68,0,39,41,3.187,3.003.232.680.000.000,15.576.446,0.0,333.0,20.764.831,0.0,0.0,0.0,119,1.059.006.389,1.059.198.301,0.0,19.191.158,26.0,33.249.727.210.000.000,3.264.972.721,0.0,5.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.504.265.979,2.216.648.481,0.0,1.504.265.979,2.968.157.019,0.0,0.0,0.0,10.0,11.0,Reputation,EOS
6993,4061,0xbb479b07f424a95694dc53013464625823cbc574,0,01.06,20156.3,80629.43,4,4,0,2,2,39.958,420.184,255.002,38.698,418.924,253.952,0.0,0.0,0.0,8,101.580.841,102.000.841,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6994,4062,0xbb48480ff0326cde35278cd2f6242d717bc25c2c,0,25.25,0.45,76.65,3,2,0,2,3,18.023.051,82.976.949,50.5,2.213,56.672.502,33.739.343,0.0,0.0,0.0,5,1.012.180.288,101.0,0.0,-218.028.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6995,4063,0xbb4a43acf3e51c404fd2d239c86f695fd26a6714,0,105.67,0.0,317.02,3,1,0,1,2,101.0,101.0,101.0,0.1,99.870.706,3.366.617.100.000.000,0.0,0.0,0.0,4,1.009.985.118,101.0,0.0,1.488.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6996,4064,0xbb52612731fa767b81755f470af176f563509118,0,106.42,4949.04,555781.47,107,110,0,2,1,17.155,2.072.567,1.162.807,999.622,2.071.791,11.946.370.000.000.000,0.0,0.0,0.0,217,1.278.261.994,1.279.087.712,0.0,82.571.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6997,4065,0xbb59d46f16e8c9572ac1160c52367584b0e2e2de,0,0.0,1892.62,229007.07,0,121,1,3,0,0.0,324.293,183.247,0.0,0.0,0.0,0.0,0.0,0.0,122,0.0,2.217.293.097,0.0,2.217.293.097,1.0,339.884.479,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,339.884,339.884,339.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
6998,4066,0xbb61c58c92e3a2e0636d80804810825c7686bbfe,0,158.15,0.0,316.3,2,1,0,1,2,101.0,101.0,101.0,61.361,100.937.655,50.499.508,0.0,0.0,0.0,3,1.009.990.158,101.0,0.0,984.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6999,4067,0xbb73f3373cfc40b8c0cf345f0a591fe54afd8ced,0,5.65,10140.71,385561.47,38,38,0,2,38,200.023,0.8,221.877,19.922,79.956,22.136,0.0,0.0,0.0,76,8.411.687.568,8.431.333.722,0.0,19.646.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7000,4068,0xbb76fc2ce36a19da28fd713e350a42f1023e2f7f,0,43.99,657.85,866536.98,1140,1241,0,2,1,1.010.108,18.222.328,1.772.127,1.008.657,72.485.473,1.927.861,0.0,0.0,0.0,2381,2.197.761.686,219.920.949,0.0,144.780.372,6.0,1.946.918.105,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18410.0,3.244.863.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,None,CANDY
7001,4069,0xbb85a8c9ffc69537ee03af572083e6c2b9517c33,0,0.0,578.68,217004.12,0,375,1,4,0,0.0,70.895.350.000.000.000,1.376.506,0.0,0.0,0.0,0.0,0.0,0.0,376,0.0,5.161.899.228.999.990,0.0,5.161.899.228.999.990,3.0,7.464.906.123,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,568.037,58.968.690.000.000.000,2.488.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,None,OmiseGO
7002,4070,0xbb87a5cadcc56d4a752ec4dacd9306a23919323a,0,0.0,21164.93,169319.45,0,8,1,3,0,0.0,72.79,16.273.214.000.000.000,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,1.301.857.087,0.0,1.301.857.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7003,4071,0xbb884497f5ca880371a3f44c160a43f17854033a,0,22.1,0.0,66.3,3,1,0,1,3,101.0,101.0,101.0,829.743,70.395.618,33.666.149,0.0,0.0,0.0,4,100.998.446,101.0,0.0,15.539.999.999.999.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7004,4072,0xbb9479781322aa81582e360eb239e021f3a0a574,0,0.7,22.3,46.0,2,2,0,1,1,2.236,1.198.182,610.271,21.888,1.197.711,6.098,0.0,0.0,0.0,4,1.219.599.195,1.220.542.467,0.0,943.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7005,4073,0xbb94ec4b0ae71697a5d740eb2d6714604d739530,0,0.0,1291.06,200114.43,0,155,1,4,0,0.0,5.504.681,1.901.496,0.0,0.0,0.0,0.0,0.0,0.0,156,0.0,2.947.319.424,0.0,2.947.319.424,2.0,5.368.019.004,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,566.712,4.801.307,268.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,OmiseGO
7006,4074,0xbb98fb2072ee66d219a3e2fe427e2b6f5f654935,0,564.78,5744.9,696728.05,943,29,0,10,30,0.01,29.99,43.682.360.000.000.000,0.0,46.0,267.735,0.0,0.0,0.0,972,2.524.737.435,12.667.883,0.0,-1.257.949.135,17.0,3.751.764.454,3750001.1,0.0,2.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3750000.0,2.679.831.753,0.1,3750000.0,1.250.000.367,0.0,0.0,0.0,2.0,12.0,Herocoin,Herocoin
7007,4075,0xbb993bb79ae7dc30468ba02e909738819e52d6d8,0,3566.48,9719.3,382429.2,50,21,0,12,37,1.003,19.036.706,4.919.214,0.0,15.0,2.085.468,0.0,0.0,0.0,71,1.042.733.863,1.033.034.851,0.0,-96.990.128,13.0,1.292.607.258,1009.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.09,624.346,18.465.818,0.0,999.0,168.166.667,0.0,0.0,0.0,1.0,4.0,Golem,Golem
7008,4076,0xbba4b4ef217ee535521aed9ea1e450e67bf88a28,0,55.07,16532.97,777435.17,7,47,0,10,1,37.459,289.416,676.144,1.248.946,10.876.394,44.313.400.000.000.000,0.0,0.0,0.0,54,3.101.938.281,3.177.877.829,0.0,75.939.548,5.0,8.546.090.046,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,76.682.859,1.709.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,None,Livepeer Token
7009,4077,0xbbabf639cd15a5692e237c2412bfe1afe7a37d08,0,38.59,5.9,385508.18,9989,11,0,10,3,0.05,199.706,1.071.724,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,1.178.896.233,0.0,1.178.896.233,8.0,6.296.406.473,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,365.0,78.705.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,None,Livepeer Token
7010,4078,0xbbad9ef8b4047dca8f0378e5feff6aa9c8a59bef,0,12700.93,2944.27,320640.33,22,14,0,6,14,338.951,3.286.896,165.185,0.0,7.0,1.035.267,0.0,0.0,0.0,36,2.277.587,2.312.589.504,0.0,35.002.504,21.0,8.797.841.409,1.871.863.909,0.0,4.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,365.0,54.986.509,0.0,160.446.391,37.437.278.000.000.000,0.0,0.0,0.0,4.0,16.0,MobileGo,ICONOMI
7011,4079,0xbbb187ad2618446007be3c547609eacbf7da4e6e,0,158.95,0.0,317.9,2,1,0,1,2,101.0,101.0,101.0,1.067,99.932.016,50.499.508,0.0,0.0,0.0,3,1.009.990.158,101.0,0.0,984.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7012,4080,0xbbbb0186cb388c9648421396768cf4437ca91669,0,0.0,0.0,6.13,1,1,0,1,1,5.195,5.195,5.195,5.194.528,5.194.528,5.194.528,0.0,0.0,0.0,2,5.194.528.364,5.195,0.0,471.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7013,4081,0xbbc33e2da55e7551d59af915617101d2794cbac7,0,0.0,32100.99,192605.97,0,6,1,4,0,0.0,5.620.295,2.191.095,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1.314.657.078,0.0,1.314.657.078,1.0,2.124.424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,212.442,212.442,212.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,DATAcoin
7014,4082,0xbbc52a9ce20bf5ea413bb061bf6ffbaf6ea397ac,0,107.4,0.84,323.88,3,2,0,2,3,47.260.896,5.373.910.400.000.000,50.5,13.175.599.999.999.900,58.235.439,33.666.179,0.0,0.0,0.0,5,1.009.985.356,101.0,0.0,1.464.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7015,4083,0xbbc79794599b19274850492394004087cbf89710,0,0.0,0.28,2828.18,0,9999,1,7409,0,0.0,19999.99,24.973.016,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,2.497.051.845,0.0,2.497.051.845,5.0,1.888.888.946,5.72e-08,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,472.222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,TokenCard,TIME
7016,4084,0xbbc9126e73cbab0a6b343e139972b6f41aaff618,0,0.0,308.71,926.12,0,3,0,1,0,40.767.000.000.000.000,1.993.323,769.151,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,230.745.422,0.0,230.745.422,7.0,3.974.739.634,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,347.640.983,56.781.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,None,Livepeer Token
7017,4085,0xbbd4644514ecb4f73db799c2125b5033561d7368,0,3.65,1380.95,19369.82,10,14,0,10,1,5,6.0,1.516.141,104.818,9.999.248,2.121.913,0.0,0.0,0.0,24,2.121.912.944,2.122.597.348,0.0,6.844.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7018,4086,0xbbd57e24079fc81e047c91d1d58b2902b2134915,0,32225.15,19218.63,940159.23,25,7,0,2,12,2.002,5.195,4.456.714,0.0,29.0,171.368,0.0,0.0,0.0,32,42.842,31.197,0.0,-11.645,30.0,5.314.979.483,4229.0,0.0,2.0,17.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.029.949.148,196.851.092,200.0,2030.0,1.409.666.667,0.0,0.0,0.0,2.0,21.0,TenXPay,TenXPay
7019,4087,0xbbdff73bf35891d0c9c91f5570356e94a2cd8ee6,0,0.0,5978.77,161426.88,0,27,1,6,0,0.0,6.129.626.999.999.990,2.4293,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,6.559.110.132,0.0,6.559.110.132,1.0,130.478.377,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.304.784,1.304.784,1.304.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
7020,4088,0xbbed58baf38ae17fc80293f72a068b5844f5ae52,0,21635.3,4211.15,621473.97,26,14,0,4,17,2.413.171,89.999,33.689.909,0.0,100.0,17.980.769,0.0,0.0,0.0,40,467.5,4.716.587.197,0.0,415.871.973,46.0,5.101.193.581,2.859.979.254,0.0,9.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,20.180.614,15.941.229.939.999.900,0.0,8.706.130.838,2.042.842.324,0.0,0.0,0.0,11.0,25.0,Golem,Golem
7021,4089,0xbbeebc4cce4e5c6ba8348d444b64572d90a461cb,0,24.2,65556.75,262323.8,4,4,0,1,1,19.5,30.0,22.375,19.499.567.000.000.000,29.997.199,22.373.778,0.0,0.0,0.0,8,8.949.511.057,89.5,0.0,488.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7022,4090,0xbbfaab8928dde12b5aa0f63525f1e556f61f9b04,0,10564.23,959.5,149818.18,14,2,0,1,6,0.01,0.01,0.01,0.0,12.767,912,0.0,0.0,0.0,16,12.766.995,0.02,0.0,7.233.005,26.0,8.338.576.756,8.338.576.756,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,"2,00E-06",150000.0,6.414.289.812.000.000,"2,00E-06",150000.0,6.414.289.812.000.000,0.0,0.0,0.0,5.0,5.0,BAT,BAT
7023,4091,0xbc0e65fa532fe2493c37b84c2a1661de090ebae5,0,15.99,28969.79,144928.92,5,5,0,2,1,298.947,10.0,60.185.629.999.999.900,298.474,9.999.558,6.018.043,0.0,0.0,0.0,10,3.009.021.542,3.009.281.657,0.0,2.601.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7024,4092,0xbc1c16aa12c362054e78bc533a1034185614eee7,0,244.47,2367.24,748441.3,234,292,0,2,2,10.001,49.409,85.842,958,1.493.415,106.617,0.0,0.0,0.0,526,2.494.848.464,2.506.572.247,0.0,117.237.831,2.0,3.042.068.559,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.042.069,1.521.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,VIU
7025,4093,0xbc1c68c4c012e29ad85aee08a9da9725474af248,0,0.0,0.0,25.45,1,1,0,1,1,1.933.135,1.933.135,1.933.135,1.932.552,1.932.552,1.932.552,0.0,0.0,0.0,2,1.932.552.285,1.933.135,0.0,582.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7026,4094,0xbc2cbee1287f175c8ba0fe9c3cdc59268278b8e7,0,3066.45,1365.94,14663.1,3,4,0,4,3,2.119,275,140.286,1.678,2.966,185.926,0.0,0.0,0.0,7,557.778.337,561.145.015,0.0,3.366.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7027,4095,0xbc2fa511122c7a324f553f0eca0bbf7dfbf87dcd,0,158.74,0.84,319.17,2,2,0,2,2,8.065.659,92.934.341,50.5,4.316.806,96.682.209,50.499.508,0.0,0.0,0.0,4,1.009.990.158,101.0,0.0,984.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7028,4096,0xbc3d0626be8d71459ba15dabffb259c8e64b284d,0,8.67,38449.69,115375.08,3,3,0,3,1,0.5,4.5,1.978.468,499,4.499.141.000.000.000,1.977.629,0.0,0.0,0.0,6,593.288.643,593.540.359,0.0,251.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7029,4097,0xbc452b6696e9b01ef88dd97fdb5d6685152b92d4,0,2982.6,6243.3,455733.22,90,30,0,15,30,0.1,950.661,11.492.781,0.0,95.01,4.366.546,0.0,0.0,0.0,120,3.929.891,3.447.834.437,0.0,-4.820.565.635,49.0,10.592.564.109.999.900,6.737.663.321,0.0,13.0,10.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,338400.0,3.652.608.313,0.0,321560.0,3.368.831.661,0.0,0.0,0.0,13.0,20.0,UTRUST,StatusNetwork
7030,4098,0xbc4f011bbd25057f19dcf13436ffb9dfb8c852c5,0,29250.93,0.0,58501.87,2,1,0,1,2,0.03,0.03,0.03,59,278,14.195,0.0,0.0,0.0,3,2.838.962,0.03,0.0,161.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7031,4099,0xbc6e1aaeedd9d6f5578d1320f69af352cbc3eb1f,0,0.0,13146.22,105169.75,0,8,1,4,0,0.0,11.999.495,525.655,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,4.205.239.787,0.0,4.205.239.787,1.0,1.387.765.021,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.387.765,1.387.765,1.387.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
7032,4100,0xbc725f4d0b06c8fca60f903a5518d12430ae9bfe,0,161.55,0.82,324.73,2,2,0,2,2,36.310.927,64.689.073,50.5,36.259.389,64.739.584,50.499.487,0.0,0.0,0.0,4,1.009.989.738,101.0,0.0,1.026.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7033,4101,0xbc7ca07d38fdcd84e22e16be1367b888d58bf213,0,38.8,1909.46,1355913.45,694,696,0,5,3,18.088,98.425.515,9.400.039,0.0,98.422.197,9.435.605,0.0,0.0,0.0,1390,6.548.309.754,6.542.426.864,0.0,-5.882.890.292.999.990,3.0,2.615.616.755,2.515.616.755,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,2.515.616.755,1.307.808.378,2.515.616.755,2.515.616.755,2.515.616.755,0.0,0.0,0.0,1.0,2.0,Qtum,blockwell.ai KYC Casper Token
7034,4102,0xbc7fa5c29709d4e9b3961fbe550d70280409b176,0,16.21,0.0,48.62,3,1,0,1,3,101.0,101.0,101.0,236.352,69.642.385,33.666.149,0.0,0.0,0.0,4,100.998.446,101.0,0.0,15.539.999.999.999.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7035,4103,0xbc83114e352fc98290e8fc11ebe508c95734c4a4,0,22.78,0.65,69.65,3,2,0,2,3,16.950.903,84.049.097,50.5,16.9,62.068.642,33.666.149,0.0,0.0,0.0,5,100.998.446,101.0,0.0,15.539.999.999.999.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7036,4104,0xbc8d1b2854785934eab4371e6015b11b4398df3a,0,82.2,0.02,328.82,4,2,0,2,2,2.628.598,7.471.401.999.999.990,50.5,203.036,98.098.656,25.249.487,0.0,0.0,0.0,6,1.009.979.476,101.0,0.0,20.524.370.000.000.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7037,4105,0xbc8e470bd7183411e5b6c560d7876d1ff4fe038d,0,1789.22,39237.54,247949.8,7,6,0,5,2,49.076,24.629.060.000.000.000,1.201.659,1.284,33.869.769.999.999.900,10.295.299.999.999.900,0.0,0.0,0.0,13,720.670.954,720.995.241,0.0,324.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7038,4106,0xbc91457213e7db045b2a178b5e103a0deebdb60b,0,1.55,4631.74,18533.15,4,4,0,2,1,0.1,2.0,1.525,99.443,1.999.522,1.524.498,0.0,0.0,0.0,8,6.097.991,6.1,0.0,2.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7039,4107,0xbc9214165aae4c516aea00bc76be9826bd6c0c47,0,16.9,0.0,50.7,3,1,0,1,3,101.0,101.0,101.0,2.274.987,8.972.345.899.999.990,33.666.149,0.0,0.0,0.0,4,100.998.446,101.0,0.0,15.539.999.999.999.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7040,4108,0xbc9b666f6aa9e5aa2dca369880efe384991afcc6,0,3121.51,5318.69,1140549.1,241,73,5,35,90,1.177,4.667.995,10.778.313,0.0,46.8,3.510.271,0.0,0.0,0.0,319,8.459.752.346.000.000,7.868.168.793,0.0,-5.915.835.524,295.0,45309677.73,26549147.01,0.0,75.0,116.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,16722192.37,2.545.487.513,0.0,16000000.0,2.269.157.864,0.0,0.0,0.0,35.0,115.0,BNB,BAI
7041,4109,0xbc9cf501db54e8182023f2d0c5b0ccb6f30454c3,0,1767.24,9617.01,427752.42,106,25,0,9,57,84.939,41.14,15.209.717,0.0,41.0,4.500.408,0.0,0.0,0.0,131,47.704.325.419.999.900,3.802.429.223,0.0,-9.680.033.182,67.0,5.253.348.014,541347.0,0.0,34.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,499985.0,2.626.674.007,0.0,499985.0,1.151.802.128,0.0,0.0,0.0,10.0,15.0,Tierion Network Token,Tierion Network Token
7042,4110,0xbc9ed2ad35b3c5c398db229b409088395acee652,0,19.79,0.0,59.38,3,1,0,1,3,101.0,101.0,101.0,991.885,5.186.099,33.666.149,0.0,0.0,0.0,4,100.998.446,101.0,0.0,15.539.999.999.999.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7043,4111,0xbca0bb2181972f62a22c5d13f1abac7c62ab7edd,0,9.22,60.33,263261.13,3387,3846,0,943,3,2.1e-05,6.459.946.257,3.876.054,111,6.529.321.331,440.091,0.0,0.0,0.0,7233,1.490.588.052,14.907.303.080.000.000,0.0,1.422.561.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7044,4112,0xbca210b68222b69a8dbab26f4214a46e318046e5,0,17.06,0.0,51.17,3,1,0,1,3,101.0,101.0,101.0,20.0,41.329.687,33.666.149,0.0,0.0,0.0,4,100.998.446,101.0,0.0,15.539.999.999.999.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
